golden_id,source_customer_tweet_id,customer_author_id,customer_text,brand_tweet_id,brand_response,thread_type,assigned_intent,ambiguity_flag,competing_intents,labeling_rationale
gold_077,693989,285478,Clearly uses the best materials available. Which must be why my 7-month old #MacBookPro keyboard is flaking already. #fail https://t.co/xTERoPJwFW,693988,We know how disappointing it can be for your MacBook to not look as new as it had. We can look into this with you over in Direct Message and review what can be done. https://t.co/GDrqU22YpT,2_turns (Initial Q&A),GENERAL_CHITCHAT_OR_FEEDBACK,False,none,Unambiguous query displaying clear symptoms belonging to GENERAL_CHITCHAT_OR_FEEDBACK.
gold_078,994488,355559,How do I change the setting in #ios11 to listen to old podcasts to new again?,994487,We’re here to address your concerns. Let's team up in Direct Message using the link below. https://t.co/GDrqU22YpT,2_turns (Initial Q&A),GENERAL_CHITCHAT_OR_FEEDBACK,False,none,Unambiguous query displaying clear symptoms belonging to GENERAL_CHITCHAT_OR_FEEDBACK.
gold_079,1559334,452878,Please fix the letter I️ . I’m getting so annoyed 😭😭😭😭,1559333,We've got some steps for a workaround that should help. Check out https://t.co/xU1AGHStV6,2_turns (Initial Q&A),GENERAL_CHITCHAT_OR_FEEDBACK,False,none,Unambiguous query displaying clear symptoms belonging to GENERAL_CHITCHAT_OR_FEEDBACK.
gold_080,2000811,591632,I️ need you to fix this bug. I️ use “I️” too much,2000810,Please connect with us in DM &amp; let us know the device's iOS version from Settings &gt; General &gt; About. We'll take it from there. https://t.co/GDrqU22YpT,2_turns (Initial Q&A),GENERAL_CHITCHAT_OR_FEEDBACK,False,none,Unambiguous query displaying clear symptoms belonging to GENERAL_CHITCHAT_OR_FEEDBACK.
gold_081,563025,251796,Anyone using #iMovie having any problems? My videos for some reason will not become files on my external hard drives. I have too much room on my desktop...help please?,563024,We want you to get the best support you can for this issue. You can reach our iMovie Advisors here: https://t.co/IBIY3vMgPj,2_turns (Initial Q&A),GENERAL_CHITCHAT_OR_FEEDBACK,False,none,Unambiguous query displaying clear symptoms belonging to GENERAL_CHITCHAT_OR_FEEDBACK.
gold_082,633802,270236,Dear : I’ve called twice now regarding a rerun and your automated system hung up on me twice without connecting me to an agent. Please advise.,633801,We're happy to help! Join us in DM with some additional details and your current location. https://t.co/GDrqU22YpT,2_turns (Initial Q&A),GENERAL_CHITCHAT_OR_FEEDBACK,False,none,Unambiguous query displaying clear symptoms belonging to GENERAL_CHITCHAT_OR_FEEDBACK.
gold_083,2403621,691428,Thanks again for today's assistance via DM fingers crossed it all goes well 👌🏽,2403623,"You're welcome. If you need additional assistance, you know where to find us. Have a great rest of your day.",3+_turns (Follow-up Thread),GENERAL_CHITCHAT_OR_FEEDBACK,False,none,Unambiguous query displaying clear symptoms belonging to GENERAL_CHITCHAT_OR_FEEDBACK.
gold_084,2111516,622817,help https://t.co/434nDrJ62K,2111515,DM us details of what you're experiencing. You can use the link below. https://t.co/GDrqU22YpT,2_turns (Initial Q&A),GENERAL_CHITCHAT_OR_FEEDBACK,False,none,Unambiguous query displaying clear symptoms belonging to GENERAL_CHITCHAT_OR_FEEDBACK.
gold_085,2137271,628691,I’ve checked in control Center and don’t have it there. Where is this icon on a iPhone X https://t.co/n8mNZy4sOh,2137270,"We've verified the activity indicator is available on previous iPhones. In iPhone X, check directly in apps for an indicator.",3+_turns (Follow-up Thread),GENERAL_CHITCHAT_OR_FEEDBACK,False,none,Unambiguous query displaying clear symptoms belonging to GENERAL_CHITCHAT_OR_FEEDBACK.
gold_086,1990591,254397,"Sorry, know how it works. Wish it was working correctly. #Updatefail",1990590,Hey there. Check out this link to learn why Wi-Fi stays on in iOS 11: https://t.co/G7BHuQnDS6 Questions? Let us know: https://t.co/GDrqU22YpT,3+_turns (Follow-up Thread),GENERAL_CHITCHAT_OR_FEEDBACK,False,none,Unambiguous query displaying clear symptoms belonging to GENERAL_CHITCHAT_OR_FEEDBACK.
gold_087,2847505,791931,Everything Is Up To Date,2847506,"Thanks for clarifying. From here, we'd like to take a closer look into this in DM. Send us a message and we'll follow up there. https://t.co/GDrqU22YpT",3+_turns (Follow-up Thread),GENERAL_CHITCHAT_OR_FEEDBACK,False,none,Unambiguous query displaying clear symptoms belonging to GENERAL_CHITCHAT_OR_FEEDBACK.
gold_088,2584342,732339,Recommendations for what to do? https://t.co/p5KM22rJRg,2584341,"We'd love to help get your Apple ID sorted! If you're unable to reset your security questions online, you'll need to reach out to our Apple ID team here: https://t.co/UJm15vmMM2",2_turns (Initial Q&A),GENERAL_CHITCHAT_OR_FEEDBACK,False,none,Unambiguous query displaying clear symptoms belonging to GENERAL_CHITCHAT_OR_FEEDBACK.
gold_089,1714107,519089,Siiiiiick job Apple https://t.co/qKUaKCwriO,1714109,Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/qODbOsp4wz,3+_turns (Follow-up Thread),GENERAL_CHITCHAT_OR_FEEDBACK,False,none,Unambiguous query displaying clear symptoms belonging to GENERAL_CHITCHAT_OR_FEEDBACK.
gold_090,2961383,718572,Be careful of this spam &amp; fake email! DO NOT CLICK ON ANYTHING IN IT! Received it in my regular inbox (not spam mailbox) account!!! Thankfully noticed it was a fake before I clicked! #Apple #iphone https://t.co/zhP6khGHEa,2961382,Great job identifying it as a phishing attempt! Here's some tips to help avoid them going forward and how to report the one in your screenshot: https://t.co/LNMCdqt6fD Just reach out again if you need more help and have a good one.,2_turns (Initial Q&A),GENERAL_CHITCHAT_OR_FEEDBACK,False,none,Unambiguous query displaying clear symptoms belonging to GENERAL_CHITCHAT_OR_FEEDBACK.
gold_091,2837121,789647,Ever since I upgraded to iOS 11 (now on 11.1.2) my iPhone 6 keeps shutting down randomly and running out of battery instantly. Your support team was helpful initially and now totally ignoring my case. iPhone 6 was working perfectly before iOS 11 upgrade.,2837119,We'd be happy to look into this with you more in detail. Please reach out to us via DM and we'll get started. https://t.co/GDrqU22YpT,2_turns (Initial Q&A),BATTERY_AND_POWER,True,BATTERY_AND_POWER;SOFTWARE_OS_UPDATE,Boundary case: mentions keywords for [BATTERY_AND_POWER;SOFTWARE_OS_UPDATE]. Primary functional symptom resolved as BATTERY_AND_POWER.
gold_092,493592,775372,"Ever since the switch my battery just drains. I love my phone shutting off on occasions with over 40 percent life. There solution to buy a battery backup is pretty weak. Never had these issues until I downloaded this update, that has really caused nothing but problems",2774421,"We know battery life is important, and we'd like to see how we can help. Send us a DM with the iOS version your iPhone is running, and we'll continue from there. https://t.co/GDrqU22YpT",3+_turns (Follow-up Thread),BATTERY_AND_POWER,True,BATTERY_AND_POWER;SOFTWARE_OS_UPDATE,Boundary case: mentions keywords for [BATTERY_AND_POWER;SOFTWARE_OS_UPDATE]. Primary functional symptom resolved as BATTERY_AND_POWER.
gold_093,1890416,405089,"Verdict on the latest update - 👎🏻 my phone is far slower, battery drains too fast, typing is delayed &amp; cannot keep up!",1890415,We’re here to address the issues you're experiencing. Send us a Direct Message using the link below to continue. https://t.co/GDrqU22YpT,2_turns (Initial Q&A),BATTERY_AND_POWER,True,BATTERY_AND_POWER;SOFTWARE_OS_UPDATE,Boundary case: mentions keywords for [BATTERY_AND_POWER;SOFTWARE_OS_UPDATE]. Primary functional symptom resolved as BATTERY_AND_POWER.
gold_094,2062530,609986,battery seriously draining since the 11.0.2 update. Please help this can’t continue,2062529,"We'd be happy to look this over with you. Please meet us in DM so we may gather information, and better assist. https://t.co/GDrqU22YpT",2_turns (Initial Q&A),BATTERY_AND_POWER,True,BATTERY_AND_POWER;SOFTWARE_OS_UPDATE,Boundary case: mentions keywords for [BATTERY_AND_POWER;SOFTWARE_OS_UPDATE]. Primary functional symptom resolved as BATTERY_AND_POWER.
gold_095,946703,344490,My Phone just drains with this new update I knew I should’ve waited to d/l it. #Smh I need a lasting battery. Can we make it happen? https://t.co/DMfKfSYLFN,946701,"Which iPhone model is this occurring on? Also, iOS 11.0.3 is installed, correct? Let us know, we'd like to assist.",2_turns (Initial Q&A),BATTERY_AND_POWER,True,BATTERY_AND_POWER;SOFTWARE_OS_UPDATE,Boundary case: mentions keywords for [BATTERY_AND_POWER;SOFTWARE_OS_UPDATE]. Primary functional symptom resolved as BATTERY_AND_POWER.
gold_096,2295659,666580,iPhone battery draining in milliseconds with the new iOS software update. How can I fix this or if there’s any way around?,2295657,"We're sorry to hear you're having issues with battery life. We can help. To start, are you referring to iOS 11.1.1? You can check under Settings &gt; General &gt; About. If so, do you recall when you updated?",2_turns (Initial Q&A),BATTERY_AND_POWER,True,BATTERY_AND_POWER;SOFTWARE_OS_UPDATE,Boundary case: mentions keywords for [BATTERY_AND_POWER;SOFTWARE_OS_UPDATE]. Primary functional symptom resolved as BATTERY_AND_POWER.
gold_097,2302104,668083,it wont restart.i think imma wait until battery drains. i cant use it in meantime bc cant swipe on anything. cant make calls,2302102,We are here to help. DM us your device details and we can take a look at this. https://t.co/GDrqU22YpT,3+_turns (Follow-up Thread),BATTERY_AND_POWER,True,BATTERY_AND_POWER;CONNECTIVITY_AND_SYNC,Boundary case: mentions keywords for [BATTERY_AND_POWER;CONNECTIVITY_AND_SYNC]. Primary functional symptom resolved as BATTERY_AND_POWER.
gold_098,1148841,390355,"So my phone died and it's been charging for 20, it won't turn back on. What do I dooooooo",1148840,We can help with the iPhone powering on. What model of iPhone is it?,2_turns (Initial Q&A),BATTERY_AND_POWER,False,none,Unambiguous query displaying clear symptoms belonging to BATTERY_AND_POWER.
gold_099,1028445,363339,my phone died and now ive plugged it in and its comepletly blackscreen and it wont even show the charging symbol HELP,1028443,"We've got your back. Rest assured, this may temporary. Follow these steps and report the results: https://t.co/8MvHMFZ83h",2_turns (Initial Q&A),BATTERY_AND_POWER,False,none,Unambiguous query displaying clear symptoms belonging to BATTERY_AND_POWER.
gold_100,2255334,656904,my phone battery is awful and my phone keeps glitching! Fix this,2255333,We are here for you. Let’s get to the bottom of these issues you are having. Which iPhone are you using? When is the last time you updated it?,2_turns (Initial Q&A),BATTERY_AND_POWER,False,none,Unambiguous query displaying clear symptoms belonging to BATTERY_AND_POWER.
gold_101,2403695,691449,"browsing twitter for 2 mins and I lose 10%battery. 6s with 11.1.1, you got to fix this battery drain, you’re killing this model phone; or was that your intention?!? #apple #iPhone6s",2403694,A working battery is essential when using your iPhone. We'll do everything we can to help. We'd like to continue working with you via DM so we can take a closer look at what's happening. Reach out to us here: https://t.co/GDrqU22YpT,2_turns (Initial Q&A),BATTERY_AND_POWER,False,none,Unambiguous query displaying clear symptoms belonging to BATTERY_AND_POWER.
gold_102,1085227,125787,"hey, is there any way too see if the battery of my iPhone is bad? Like a test o something like that",1085225,"Hey there. If you tap Settings &gt; Battery, do you see an alert at the top as referenced here? https://t.co/KyywFa9iZ3",2_turns (Initial Q&A),BATTERY_AND_POWER,False,none,Unambiguous query displaying clear symptoms belonging to BATTERY_AND_POWER.
gold_103,1889101,563360,"I’ve got an iPhone 8 and in the last two days the battery is draining like crazy. Went to bed with 100%, woke up with 35%",1889100,Let’s work together to get this addressed. Could you let us know more details via a DM? We’ll go from there. https://t.co/GDrqU22YpT,2_turns (Initial Q&A),BATTERY_AND_POWER,False,none,Unambiguous query displaying clear symptoms belonging to BATTERY_AND_POWER.
gold_104,848283,321594,"Dear , ever since I upgraded to #ios11 my battery drains overly quickly. Please sort this bug out asap. Many thanks",848282,We'd like to look into this battery drain issue with you. DM us using the link below. https://t.co/GDrqU22YpT,2_turns (Initial Q&A),BATTERY_AND_POWER,False,none,Unambiguous query displaying clear symptoms belonging to BATTERY_AND_POWER.
gold_105,286883,184357,sometimes my iphone hot when not connected to the internet :(,286881,Do you use a protective case? Are you receiving any temperature warnings? For reference: https://t.co/otCvUAaFQq,2_turns (Initial Q&A),BATTERY_AND_POWER,False,none,Unambiguous query displaying clear symptoms belonging to BATTERY_AND_POWER.
gold_106,126393,118930,Please... this is my 5th iPhone. I’ve NEVER seen it this bad. I just took a bus from jersey to Manhattan. 30 minute ride. Battery drained 20% browsing twitter.,126394,We want to see what we can do to help. Send us a DM with the iPhone model. https://t.co/GDrqU22YpT,3+_turns (Follow-up Thread),BATTERY_AND_POWER,False,none,Unambiguous query displaying clear symptoms belonging to BATTERY_AND_POWER.
gold_107,391745,208756,Same issue facing on my iPhone 6...battery is draining horribly....charging my device thrice a day,391744,We want to help. Let's continue in DM. https://t.co/GDrqU22YpT,3+_turns (Follow-up Thread),BATTERY_AND_POWER,False,none,Unambiguous query displaying clear symptoms belonging to BATTERY_AND_POWER.
gold_108,2306983,669250,"Hey , there’s a bug in #iOS11! The ‘compass calibration’ location setting runs almost all the time and drains my battery FAST.",2306982,We're here to help. Send us a DM with your current iOS version and we'll take a closer look at this issue together. https://t.co/GDrqU2kzhr,2_turns (Initial Q&A),BATTERY_AND_POWER,False,none,Unambiguous query displaying clear symptoms belonging to BATTERY_AND_POWER.
gold_109,148158,149700,yes it was cable that came w iPad mini 4. it is charging apparently it just says 'not charging',148160,"Besides trying the alternate chargers, are there any other troubleshooting steps you've taken on your own like restarting, updating the iPad, etc?",3+_turns (Follow-up Thread),BATTERY_AND_POWER,False,none,Unambiguous query displaying clear symptoms belonging to BATTERY_AND_POWER.
gold_110,283200,183465,I’ve been having the same issue. Plus this keeps popping up every 2 secs. It’s the charger the phone came with!! 🤦🏻‍♀️😔 https://t.co/aDEdvcrTuK,283199,"Let's get you some help with that! If you haven't seen it already, please check out the info here: https://t.co/uqxquyfdn0",3+_turns (Follow-up Thread),BATTERY_AND_POWER,False,none,Unambiguous query displaying clear symptoms belonging to BATTERY_AND_POWER.
gold_111,1649551,503865,"Installed #IOS11.1 on iPhone 7+ Slightly less glitchy, no fix to RAPID #BatteryDrain. Sits at 98% on charger. #FIXIT",1649550,We'd be happy to take a deeper look into this with you. Send us a DM &amp; we'll continue there. https://t.co/GDrqU22YpT,2_turns (Initial Q&A),BATTERY_AND_POWER,False,none,Unambiguous query displaying clear symptoms belonging to BATTERY_AND_POWER.
gold_112,2507358,714864,So my iphone 6 has just died while being plugged in and charging? Has worked perfectly since I got it till now...,2507357,We've got your back. Which iOS version are you running? Please reply with a DM. https://t.co/GDrqU22YpT,2_turns (Initial Q&A),BATTERY_AND_POWER,False,none,Unambiguous query displaying clear symptoms belonging to BATTERY_AND_POWER.
gold_113,2701000,758729,Hey Mr. how is it possible that my macbook can be inflated in this abnormal way and tell me that it could be the battery but they can not do anything? It is very sad to be part of the apple family and that they can not solve somebody that is not normal. https://t.co/tlAu03c9aL,2700999,Hey there. We'd like to know more about your MacBook Air. Send us a DM of your country of residence. https://t.co/GDrqU22YpT,2_turns (Initial Q&A),BATTERY_AND_POWER,False,none,Unambiguous query displaying clear symptoms belonging to BATTERY_AND_POWER.
gold_114,2911790,806051,had my logic board &amp; battery &amp; magsafe charging bit replaced 6 months ago by for it all to break again 😩😩😩,2911789,"Hey, we can look into some options, again. DM us the country you're located in and we'll go from there. https://t.co/GDrqU22YpT",2_turns (Initial Q&A),BATTERY_AND_POWER,False,none,Unambiguous query displaying clear symptoms belonging to BATTERY_AND_POWER.
gold_115,2696085,757619,can u plz make all Apple phone battery last longer because when my battery is 30 or 83% it is 20% in 10 or 20 seconds plz fix it,2696084,Battery life is important when it comes to your iPhone. We'd like to help you get it back in working order. Send us a DM. https://t.co/GDrqU22YpT,2_turns (Initial Q&A),BATTERY_AND_POWER,False,none,Unambiguous query displaying clear symptoms belonging to BATTERY_AND_POWER.
gold_116,2625992,741752,"like 19 mins ago, but I shut down my laptop and not been on since",2625990,Can you describe the noise you were hearing?,3+_turns (Follow-up Thread),BATTERY_AND_POWER,False,none,Unambiguous query displaying clear symptoms belonging to BATTERY_AND_POWER.
gold_117,1828584,548779,upgraded my 6s and now it’s sucking the life out of my battery - what gives? #notanimprovement,1828583,We want to help with your battery. Look here for a few tips: https://t.co/bivpdfBNJ6 DM us if you're still having trouble. https://t.co/GDrqU22YpT,2_turns (Initial Q&A),BATTERY_AND_POWER,False,none,Unambiguous query displaying clear symptoms belonging to BATTERY_AND_POWER.
gold_118,1411642,448092,I just got my phone and my charger stopped working... what’s the deal...??,1411641,We can help. What happens when you use the charger? Where is it plugged?,2_turns (Initial Q&A),BATTERY_AND_POWER,False,none,Unambiguous query displaying clear symptoms belonging to BATTERY_AND_POWER.
gold_119,2775994,568869,Thankyou its been killing my battery,2775996,"You got it. Please reach out anytime! By the way, here is a great article with plenty of other tips designed to get the most out of your battery: https://t.co/TpjqFp3jxD",3+_turns (Follow-up Thread),BATTERY_AND_POWER,False,none,Unambiguous query displaying clear symptoms belonging to BATTERY_AND_POWER.
gold_120,1626208,497968,Why my new iPhone 8 Plus Touch ID doesn’t work when it’s charging? Hope apple can do something about it.,1626207,We'd like to look into this. Send us a DM with more details to continue. https://t.co/GDrqU22YpT,2_turns (Initial Q&A),BATTERY_AND_POWER,False,none,Unambiguous query displaying clear symptoms belonging to BATTERY_AND_POWER.
gold_121,193633,161526,I know the reason. Using control panel don’t turn off the Bluetooth. It is different from iOS 10. Pls fix. Damn inconvenience.,193635,"With iOS 11, you can turn off Bluetooth in Settings. If you'd like to provide feedback, please do so here: https://t.co/eTPVYVFyd8",3+_turns (Follow-up Thread),CONNECTIVITY_AND_SYNC,True,CONNECTIVITY_AND_SYNC;SOFTWARE_OS_UPDATE,Boundary case: mentions keywords for [CONNECTIVITY_AND_SYNC;SOFTWARE_OS_UPDATE]. Primary functional symptom resolved as CONNECTIVITY_AND_SYNC.
gold_122,878545,328576,"your new iOS fucked up big time, what’s the point of having the control centre if the WiFi doesn’t switch off? https://t.co/Wfgi3Mb1iP",878544,Thank you for reaching out to us. We're here to help. We recommend reviewing this article here: https://t.co/6AXcdsdpsM,2_turns (Initial Q&A),CONNECTIVITY_AND_SYNC,True,CONNECTIVITY_AND_SYNC;SOFTWARE_OS_UPDATE,Boundary case: mentions keywords for [CONNECTIVITY_AND_SYNC;SOFTWARE_OS_UPDATE]. Primary functional symptom resolved as CONNECTIVITY_AND_SYNC.
gold_123,545266,142153,"ever since I did the latest iOS update my texts come in the wrong order, my apps won’t load properly - have to keep closing and re-opening them - Bluetooth and Wi-fi come on by themselves .. aargh! Can I uninstall please??",545265,"We take the security of your device seriously. For that reason, downgrading is not supported. We're happy to continue addressing your issues with you. DM us and let us know if you've had a chance to update to iOS 11.2. https://t.co/GDrqU22YpT",2_turns (Initial Q&A),CONNECTIVITY_AND_SYNC,True,CONNECTIVITY_AND_SYNC;SOFTWARE_OS_UPDATE,Boundary case: mentions keywords for [CONNECTIVITY_AND_SYNC;SOFTWARE_OS_UPDATE]. Primary functional symptom resolved as CONNECTIVITY_AND_SYNC.
gold_124,1882940,399503,Latest iOS update 11.0.3 has so many bugs. Lockscreen music player broken and speaker not working when in call.,1882939,Let's work together to find a resolution for you! Join us in DM with more details about these two issues on iOS 11.0.3. https://t.co/GDrqU22YpT,2_turns (Initial Q&A),CONNECTIVITY_AND_SYNC,True,CONNECTIVITY_AND_SYNC;HARDWARE_AND_AUDIO_SCREEN;SOFTWARE_OS_UPDATE,Boundary case: mentions keywords for [CONNECTIVITY_AND_SYNC;HARDWARE_AND_AUDIO_SCREEN;SOFTWARE_OS_UPDATE]. Primary functional symptom resolved as CONNECTIVITY_AND_SYNC.
gold_125,1346124,433890,"the auto call, didn't even touch my watch, and the Emergency SOS was triggered yet again. Is this a glitch or something?",1346123,We'd be happy to look into this with you. Please reach out to us via DM and we'll get started. https://t.co/GDrqU22YpT,3+_turns (Follow-up Thread),CONNECTIVITY_AND_SYNC,True,CONNECTIVITY_AND_SYNC;SOFTWARE_OS_UPDATE,Boundary case: mentions keywords for [CONNECTIVITY_AND_SYNC;SOFTWARE_OS_UPDATE]. Primary functional symptom resolved as CONNECTIVITY_AND_SYNC.
gold_126,2583093,732017,"good morning, please I need a help to fix my iPhone, it stops working due to the big issue in ios 11.0.1. how can I let it work again without losing any of my data? thanks in advance",2583091,Good morning to you as well! We'd be happy to assist. Can you provide us with specific details about the issue you're having? We can provide you with customized troubleshooting steps based on that.,2_turns (Initial Q&A),CONNECTIVITY_AND_SYNC,True,CONNECTIVITY_AND_SYNC;SOFTWARE_OS_UPDATE,Boundary case: mentions keywords for [CONNECTIVITY_AND_SYNC;SOFTWARE_OS_UPDATE]. Primary functional symptom resolved as CONNECTIVITY_AND_SYNC.
gold_127,268741,180074,what’s wrong with my audio during phone calls??? SOS,268739,"We'd like to help, but we'll need more details to start. Which device model do you have and what's the OS version installed?",2_turns (Initial Q&A),CONNECTIVITY_AND_SYNC,False,none,Unambiguous query displaying clear symptoms belonging to CONNECTIVITY_AND_SYNC.
gold_128,255813,176846,The Chinese are trying to hack my cell phone! In the picture it shows some weird language where the cell signal should be.,255815,Thank you for your reply. Please send us a DM. We'd like to take a closer look at this. https://t.co/GDrqU22YpT,3+_turns (Follow-up Thread),CONNECTIVITY_AND_SYNC,False,none,Unambiguous query displaying clear symptoms belonging to CONNECTIVITY_AND_SYNC.
gold_129,152981,151002,what the hell is that WiFi and Bluetooth shortcut? It’s always searching a network which is we everytime goin’ settings to close it. helal,152983,"We'd like to help. Are you referring to the Wi-Fi and Bluetooth controls in the control center? If so, this article may help explain this behavior: https://t.co/G7BHuQnDS6",3+_turns (Follow-up Thread),CONNECTIVITY_AND_SYNC,False,none,Unambiguous query displaying clear symptoms belonging to CONNECTIVITY_AND_SYNC.
gold_130,1026290,362833,Yes I am. My phone keeps freezing so I have to force a restart. And whenever I call someone they can’t hear me and I can’t hear them,1026292,Got it. When did you update your iPhone to iOS 11.0.3? Let us know in DM and we'll continue there. https://t.co/GDrqU22YpT,3+_turns (Follow-up Thread),CONNECTIVITY_AND_SYNC,False,none,Unambiguous query displaying clear symptoms belonging to CONNECTIVITY_AND_SYNC.
gold_131,1778389,534327,why is it whenever I turn my phone off and then turn my phone back on the Wi-Fi turns on? Please fix this 😫,1778388,We can help! Have you tried the steps here? https://t.co/G7BHuQnDS6,2_turns (Initial Q&A),CONNECTIVITY_AND_SYNC,False,none,Unambiguous query displaying clear symptoms belonging to CONNECTIVITY_AND_SYNC.
gold_132,704535,288363,"I don’t want to keep it on. It turns on by itself, as well as the Bluetooth. Like I literally stated, but thanks",704537,"Those services can only be turned off in Settings. If that's where you disable them and they turn back on, meet us in DM. https://t.co/GDrqU22YpT",3+_turns (Follow-up Thread),CONNECTIVITY_AND_SYNC,False,none,Unambiguous query displaying clear symptoms belonging to CONNECTIVITY_AND_SYNC.
gold_133,1999030,591069,having problems with my new iPhone 8 Plus when receiving and making calls. Person on the other end can’t hear me properly,1999029,Let's get to the bottom of that! Which version of iOS do you have installed? You can find that in Settings &gt; General &gt; About.,2_turns (Initial Q&A),CONNECTIVITY_AND_SYNC,False,none,Unambiguous query displaying clear symptoms belonging to CONNECTIVITY_AND_SYNC.
gold_134,1727715,522467,"Hey bought Beats X and they connect to my macbook perfectly but not my s8+, shows up on bluetooth but wont connect. Please help",1727713,"While you may need to reach out to Samsung, let's rule out what we can over Twitter. Any steps tried so far with your Beats?",2_turns (Initial Q&A),CONNECTIVITY_AND_SYNC,False,none,Unambiguous query displaying clear symptoms belonging to CONNECTIVITY_AND_SYNC.
gold_135,1622341,116382,Can you stop turning my Bluetooth on I have it off for a reason,1622339,We'd like to help you out. Could you clarify what steps you're taking to turn off Bluetooth on your device?,2_turns (Initial Q&A),CONNECTIVITY_AND_SYNC,False,none,Unambiguous query displaying clear symptoms belonging to CONNECTIVITY_AND_SYNC.
gold_136,1632297,499486,"I love my iPhone X, but I’ve been having some annoying Bluetooth problems. Any idea when this might be fixed?",1632295,We're here to help. DM us what iOS 11 version you're on. https://t.co/GDrqU22YpT,2_turns (Initial Q&A),CONNECTIVITY_AND_SYNC,False,none,Unambiguous query displaying clear symptoms belonging to CONNECTIVITY_AND_SYNC.
gold_137,394561,209480,When will address the control center issue that clearly doesn’t control the Wifi off and on?,394559,The Wi-Fi and Bluetooth settings in Control Center for iOS 11 have changed: https://t.co/G7BHuQnDS6,2_turns (Initial Q&A),CONNECTIVITY_AND_SYNC,False,none,Unambiguous query displaying clear symptoms belonging to CONNECTIVITY_AND_SYNC.
gold_138,1814971,545220,Now keeps turning off my cellular every 5 mins fix ur shit,1814970,"We want to help with any issues you’re having. DM us with some more details, and we’ll get started there. https://t.co/GDrqU22YpT",3+_turns (Follow-up Thread),CONNECTIVITY_AND_SYNC,False,none,Unambiguous query displaying clear symptoms belonging to CONNECTIVITY_AND_SYNC.
gold_139,1721771,218005,Yo?? What happened to the “Call Forwarding” option? It disappeared ??,1721770,Check out this article for more information: https://t.co/QvKO2j07sj You’ll want to be sure to contact your carrier directly.,2_turns (Initial Q&A),CONNECTIVITY_AND_SYNC,False,none,Unambiguous query displaying clear symptoms belonging to CONNECTIVITY_AND_SYNC.
gold_140,552218,248743,Why has #iOS11 made Bluetooth stability on my iPhone 6 rubbish? Is it all in preparation for you to declare that Bluetooth is crap and everyone must upgrade to your new iBeam or iWhatever tech for a fortune? #suspicious,552216,We want to help with your Bluetooth. Can you tell us which iOS version you have? Settings &gt; General &gt; About will tell you.,2_turns (Initial Q&A),CONNECTIVITY_AND_SYNC,False,none,Unambiguous query displaying clear symptoms belonging to CONNECTIVITY_AND_SYNC.
gold_141,2743065,768339,How come i have to keep turning my Bluetooth off... shouldn’t it just stay off once ive done it?,2743064,We’d like to help. This article helps explain what happens when you toggle Bluetooth or Wi-Fi from the Control Center in iOS 11: https://t.co/G7BHuQnDS6,2_turns (Initial Q&A),CONNECTIVITY_AND_SYNC,False,none,Unambiguous query displaying clear symptoms belonging to CONNECTIVITY_AND_SYNC.
gold_142,122314,143273,"Hi, i have iPhone 8 plus and its version is 11.1.2 but my problem is I can't use 3G with calling , when i want to call it's 2G",122312,We're happy to help as much as we can. What country are you located in? Let us know in DM. https://t.co/GDrqU22YpT,2_turns (Initial Q&A),CONNECTIVITY_AND_SYNC,False,none,Unambiguous query displaying clear symptoms belonging to CONNECTIVITY_AND_SYNC.
gold_143,1297984,423345,I have just received this email. I have not subscribed to any new service from apple https://t.co/7wuykPqhu0,1297983,Thanks for reaching out. We're here to help. DM us so we can look into this further with you. https://t.co/GDrqU22YpT,2_turns (Initial Q&A),CONNECTIVITY_AND_SYNC,False,none,Unambiguous query displaying clear symptoms belonging to CONNECTIVITY_AND_SYNC.
gold_144,143531,148426,once again my iPhone7 wifi is not working :(,143530,"We know Wi-Fi is important and we'd like to help. What exactly happens with Wi-Fi? Also, which iOS version is currently installed?",2_turns (Initial Q&A),CONNECTIVITY_AND_SYNC,False,none,Unambiguous query displaying clear symptoms belonging to CONNECTIVITY_AND_SYNC.
gold_145,2774313,775344,I haven’t had phone service for 2 days after that last updates &amp; I can’t get an appt at a Genius Bar until tomorrow night. FIX YOUR SHIT!!!!!!!!!!! #overappleproducts #impayingforservicethatdoesntwork,2774312,Hello! We'd like to help out. We definitely wouldn't want you to be without phone service! You're in great hands for support. Could you DM us and we can continue from there? https://t.co/GDrqU22YpT,2_turns (Initial Q&A),CONNECTIVITY_AND_SYNC,False,none,Unambiguous query displaying clear symptoms belonging to CONNECTIVITY_AND_SYNC.
gold_146,1148797,390342,", this has been my lock screen every day since switching to iOS 11. It won’t go away. Is there a fix? https://t.co/NUkXyt0711",1148796,We want to help get this fixed. Please send us a DM and we'll look for a resolution together. https://t.co/GDrqU22YpT,2_turns (Initial Q&A),ACCOUNT_AND_SECURITY,True,ACCOUNT_AND_SECURITY;HARDWARE_AND_AUDIO_SCREEN;SOFTWARE_OS_UPDATE,Boundary case: mentions keywords for [ACCOUNT_AND_SECURITY;HARDWARE_AND_AUDIO_SCREEN;SOFTWARE_OS_UPDATE]. Primary functional symptom resolved as ACCOUNT_AND_SECURITY.
